,web_id,url,kind,title,text

1

На минимальный остаток за месяц

2

На ежедневный остаток

• Выгодно, если копите и редко

• Выгодно, если часто снимаете

тратите

• Валюта: рубли, юани

• Рассчитываем % на минимальный
остаток за месяц, выплачиваем
в последний день месяца

деньги

• Валюта: рубли

• Рассчитываем % на ежедневный
остаток по счёту, выплачиваем
в последний день месяца

1

На минимальный остаток, ₽, % годовых

Всем 
клиентам

Alfa Only

А-Клуб

Ставка с приветственной надбавкой*

Ставка с надбавкой за покупки от 100 000 ₽ в мес.

Ставка с надбавкой за покупки от 20 000 ₽ в мес.

Базовая ставка

20%

16%

16%

4%

20%

18%

17%

4%

21%

18%

4,5%

4,5%

Максимальная сумма для начисления надбавок

1,5 млн ₽

10 млн ₽

30 млн ₽

*Ставка с приветственной надбавкой действует с 1-го по 2-й месяц включительно для клиентов, у которых не было Альфа-Счёта в рублях, или не 
было Альфа-Счёта в рублях с положительными минимальными остатками за последние 180 календарных дней. Условия применяются только на один 
счёт.

На минимальный остаток, ¥, % годовых

Процентная ставка

0%

0%

0%

Минимальный остаток за месяц

от 1 юаня

от 1 юаня

от 1 юаня

2

На ежедневный остаток, ₽, % годовых

Ставка с надбавкой за покупки от 200 000 ₽ в мес.

Ставка с надбавкой за покупки от 30 000 ₽ в мес.

Базовая ставка

Всем 
клиентам

Всем  
клиентам 
с подпиской 
Альфа-Смарт

Alfa Only

А-Клуб

14%

13%

8%

17%

16%

11%

18%

17%

12%

18%

17%

12%

АО «АЛЬФА-БАНК». Генеральная лицензия Банка России на осуществление банковских операций № 1326. Указанные условия действительны на дату печати и не являются офертой или приглашением делать оферты. Более подробная информация — на alfabnk.ru или по телефону 8 495 755 58 58, 8 800 100 77 33.Накопительный 
Альфа-Счёт

Для счетов, открытых до 25. 04. 2025

1

На минимальный остаток за месяц

2

На ежедневный остаток

• Выгодно, если копите и редко

• Выгодно, если часто снимаете

тратите

• Валюта: рубли, юани

• Рассчитываем % на минимальный
остаток за месяц, выплачиваем
в последний день месяца

деньги

• Валюта: рубли

• Рассчитываем % на ежедневный
остаток по счёту, выплачиваем
в последний день месяца

1

На минимальный остаток, ₽, % годовых

Всем 
клиентам

Alfa Only

А-Клуб

Ставка с приветственной надбавкой*

Ставка с надбавкой за покупки от 100 000 ₽ в мес.

Ставка с надбавкой за покупки от 20 000 ₽ в мес.

Базовая ставка

21%

11%

11%

4%

21%

12%

11%

4%

21%

14%

4,5%

4,5%

Максимальная сумма для начисления надбавок

1,5 млн ₽

10 млн ₽

30 млн ₽

*Ставка с приветственной надбавкой действует с 1-го по 2-й месяц включительно для клиентов, у которых не было Альфа-Счёта в рублях, или не 
было Альфа-Счёта в рублях с положительными минимальными остатками за последние 180 календарных дней. Условия применяются только на один 
счёт.

На минимальный остаток, ¥, % годовых

Процентная ставка

0%

0%

0%

Минимальный остаток за месяц

от 1 юаня

от 1 юаня

от 1 юаня

2

На ежедневный остаток, ₽, % годовых

Ставка с надбавкой за покупки от 200 000 ₽ в мес.

Ставка с надбавкой за покупки от 30 000 ₽ в мес.

Базовая ставка

Всем 
клиентам

Всем  
клиентам 
с подпиской 
Альфа-Смарт

Alfa Only

А-Клуб

14%

13%

8%

17%

16%

11%

18%

17%

12%

18%

17%

12%

АО «АЛЬФА-БАНК». Генеральная лицензия Банка России на осуществление банковских операций № 1326. Указанные условия действительны на дату печати и не являются офертой или приглашением делать оферты. Более подробная информация — на alfabnk.ru или по телефону 8 495 755 58 58, 8 800 100 77 33.Альфа-Счёт с % на минимальный остаток

Итоговая ставка за месяц:
• базовая ставка + приветственная надбавка – для периода

3. Общие правила

с 1-го по 2-й месяц;

• базовая ставка + надбавка за покупки – для периода с 3-го

месяца.

Базовая ставка действует на всю сумму минимального 
остатка.

Базовая ставка зависит от тарифа клиента, определяется 
на начало каждого дня месяца и применяется 
к фактическому положительному остатку средств на счёте 
на начало каждого календарного дня месяца.

1.  Особенности приветственной надбавки

Ставка с приветственной надбавкой действует с 1-го 
по 2-й месяц включительно для клиентов, у которых не было 
Альфа-Счёта в рублях, или не было Альфа-Счёта в рублях 
с положительными минимальными остатками за последние 
180 календарных дней. Условия применяются только на один 
счёт.

Приветственная надбавка действует на сумму минимального 
остатка:
• до 30 млн ₽ для клиентов с тарифом «А-Kлуб»;
• до 10 млн ₽ для клиентов с тарифом «Alfa Only» /

«Максимум +»;

• до 1,5 млн ₽ для всех остальных.

Свыше максимальной суммы действует только базовая 
ставка.

2.

 Особенности надбавки за покупки
(POS-оборот)

Надбавка за покупки по картам определяется, исходя из 
тарифа клиента, который действовал у него в последний 
календарный день месяца (день выплаты процентов 
по счёту) и применяется к фактическому положительному 
остатку средств на счёте на начало каждого календарного 
дня месяца с 1-го дня месяца.

Для применения надбавки за покупки учитываются покупки 
по дебетовым и кредитным картам.

Действует на сумму минимального остатка:
• до 30 млн ₽ для клиентов с тарифом «А-Kлуб»;
• до 10 млн ₽ для клиентов с тарифом «Alfa Only» /

«Максимум +»;

• до 1,5 млн ₽ для всех остальных.

Свыше максимальной суммы действует только базовая 
ставка.

Выплачивается на каждый счёт отдельно: сначала на 
последний открытый счёт с наибольшим остатком за месяц 
и далее по убыванию. Если все счета открыты в одну дату, то 
в приоритете счёт с наибольшим минимальным остатком за 
текущий месяц.

Максимальная сумма для начисления надбавки за покупки 
применяется исходя из суммы минимальных остатков 
суммарно по всем открытым Альфа-Счетам на 
минимальный остаток в рублях.

Как определяется минимальный остаток для начисления 
процентов:
• По наименьшей сумме на счёте на начало дня с первого

по последний календарный день месяца.

• По наименьшей сумме на счёте на начало календарного
дня месяца, начиная со следующего дня после первого
пополнения счёта по последний календарный день
месяца, если:
– Альфа-Счёт открыт в том месяце, за который

начисляются проценты;

– Альфа-Счёт открыт раньше, но минимальный остаток

в предыдущем месяце и остаток на первое число этого
месяца равны нулю.

Как выплачиваются проценты:

Все проценты выплачиваем одной суммой, в последний 
календарный день месяца с 20:00 до 00:00 мск. Проценты 
по базовой ставке — без ограничения по максимальной 
сумме, а по приветственной надбавке и надбавке за 
покупки — с ограничением.

Детализацию по начисленным процентам можно посмотреть 
в истории операций.

Процентная ставка начисляется на минимальный 
остаток по Альфа-Счёту за текущий календарный месяц 
и округляется по правилам математического округления 
до двух знаков после запятой.

Банк вправе изменять размер процентов (в том числе 
размер базовой ставки, приветственной надбавки 
и надбавки за покупки) за пользование денежными 
средствами, находящимися на банковском счёте клиента 
в одностороннем порядке (согласно п. 1 ст. 852 Гражданского 
кодекса Российской Федерации).

4. Счета в иностранной валюте

Процентные ставки, $ (США)

Процентная ставка, % годовых

А-КЛУБ

0,01%

Минимальный остаток за месяц

от 1 доллара США

Ограничениях по счетам в иностранной валюте:

Изменения с 01.09.2023:
• открытие Альфа-Счёта в долларах США и евро

недоступно в отделениях банка для всех клиентов за
исключением клиентов с тарифом «А-Kлуб»;
• проценты по Альфа-Счёту в долларах США не

начисляются и не выплачиваются для всех клиентов за
исключением клиентов с тарифом «А-Kлуб».

• Проценты по Альфа-Счёту в евро не начисляются и не

выплачиваются для всех клиентов.

• Иностранную валюту, поступившую на счёт:
• до 09.03.2023 можно получить в долларах США/евро

в сумме совокупного остатка, но не более 10 000. Свыше
10 000 – в рублёвом эквиваленте.

• с 09.03.2022 по 09.09.2022 можно получить в рублях

по курсу ЦБ РФ;

• с 09.09.2022 можно получить в рублях по курсу банка.

Альфа-Счёт с % на ежедневный остаток

Итоговая ставка за месяц:
• базовая ставка + надбавка за покупки (надбавки за покупки не суммируются) + надбавка за подписку Альфа-Смарт.

Базовая ставка, надбавка за покупки и надбавка за подписку Альфа-Смарт действуют на фактический положительный 
остаток по счёту на утро каждого дня.

Максимальная сумма для начисления процентов по базовой ставке, надбавке за покупки и надбавке за подписку Альфа-
Смарт не установлена.

Базовая ставка зависит от тарифа клиента, определяется на начало каждого дня месяца и применяется к фактическому 
положительному остатку средств на счёте на начало каждого календарного дня месяца.

1. Особенности надбавки за покупки (POS-оборот)

Надбавка за покупки по картам определяется, исходя из тарифа клиента, который действовал у него в последний 
календарный день месяца (день выплаты процентов по счёту) и применяется к фактическому положительному остатку 
средств на счёте на начало каждого календарного дня месяца с 1-го дня месяца.

Для применения надбавки за покупки учитываются покупки по дебетовым и кредитным картам.

Максимальная сумма для начисления процентов по надбавке за покупки не установлена.

2. Особенности надбавки за подписку Альфа-Смарт

Надбавка за подписку Альфа-Смарт определяется исходя из наличия / отсутствия подключения клиентом себе или 
присоединения в качестве участника к подписке Альфа-Смарт другого клиента, в последний календарный день месяца 
(в период с 20:00 до 00:00 мск):

• если в этот период подписка действует (активна), то надбавка применяется и начисляется за весь текущий

календарный месяц, начиная с 1-го числа;

• если в этот период подписка не действует (неактивна), то надбавка за этот месяц не выплачивается.

Максимальная сумма для начисления процентов по надбавке за подписку Альфа-Смарт не установлена.

3. Общие правила

Счёт можно открыть в мобильном приложении или в Альфа-Онлайн.

Клиент может открыть только один накопительный Альфа-Счёт на ежедневный остаток.

Проценты с учётом надбавок выплачиваем одной суммой, в последний календарный день месяца с 20:00 до 00:00 мск. 
Проценты по базовой ставке, надбавке за покупки по картам банка и надбавке за подписку Альфа-Смарт начисляем без 
ограничения по максимальной сумме.

В случае досрочного закрытия накопительного счёта, проценты за месяц, в котором был закрыт счёт, выплачены не будут.

Банк вправе изменять размер процентов (в том числе размер базовой ставки, надбавки за подписку и надбавки за покупки) 
за пользование денежными средствами, находящимися на банковском счёте клиента в одностороннем порядке (согласно п. 1 
ст. 852 Гражданского кодекса Российской Федерации).

АО «АЛЬФА-БАНК». Генеральная лицензия Банка России на осуществление банковских операций № 1326. Указанные условия действительны на дату печати и не 
являются офертой или приглашением делать оферты. Более подробная информация — на alfabnk.ru или по телефону 8 495 755 58 58, 8 800 100 77 33.

Тратами считаются покупки по всем дебетовым и кредитным картам, включая карты 
дополнительных держателей. А также оплата по QR-коду через Alfa Pay и платежи 
по вашему счёту, выполненные в приложении или Альфа-Онлайн в категориях: 

• Мобильная связь;
• Интернет, телефония, ТВ;
• Коммунальные услуги;
• Транспорт;
• Штрафы;
• Развлечения;
• Образование;
• Благотворительность;
• Путешествия;
• Госуслуги;
• Страхование.

Суммируем все траты с первого по последний день месяца до 20:00 мск, 
но есть исключения: 

• Получение наличных денежных средств;
• Оплата по QR СБП;
• Покупка или пополнение подарочных карт;
• Платежи не через мобильное приложение или Альфа-Онлайн;
• Альфа-форекс;
• Платежи из категории «Прочее» через мобильное приложение Банка или Альфа-Онлайн;
• Переводы на электронные кошельки, в том числе ЮMONEY, MONETA.RU и иные;
• Погашение кредита в финансовых организация (включая МСС 5933, 6009);
• Переводы на счета Клиента или третьего лица, открытые в Банке и в сторонних кредитных

организациях (включая МСС 4829, 6012, 6531, 6532, 6533, 6534, 6535, 6536, 6537, 6538, 9400);

• Операции, по которым оформлен возврат товара (работы, услуги);
• Операции, которые банки или платёжные системы считают мошенническими;
• Операции с помощью карты в следующих категориях:

– казино, азартные игры, ставки, лотерейные билеты (МСС 7800, 7801, 7802, 7995, 9406, 9754);
– телекоммуникационные услуги и оборудование (MCC 4812, 4813, 4814);
– штрафы, налоги, жилищно-коммунальные услуги (МСС 9222, 9311, 4900);
– государственные услуги, услуги страховых компаний, по рекламе, агентств по отправке грузов

и другие (МСС 9399, 5968, 7311, 6300, 5960, 7399, 4215, 7511, 6611, 7299, 8999, 7322);
– компьютерные сети, информационные и другие онлайн-сервисы (MCC 4816, 7372);
– судебные выплаты, включая алименты и детскую поддержку (МСС 9211);
– облигации сберегательного займа, платежи по государственному займу (MCC 6760, 9411);
– гражданские, социальные и братские ассоциации, политические организации, религиозные

организации (MCC 8641, 8651, 8661);

– Покупки с возвратом tax free;
– Оплата на сайте verkkokauppa.com

АО «АЛЬФА-БАНК». Генеральная лицензия Банка России на осуществление банковских операций № 1326. Указанные условия действительны на дату печати и не являются офертой или приглашением делать оферты. Более подробная информация — на alfabank.ru или по телефону 8 495 755 58 58, 8 800 100 77 33."
827,828,https://alfabank.ru/corporate/investments/custody_services/contacts/,html,Контактная информация,"Контактная информация
Открытие счетов депо, прием и консультации по заполнению поручений, предоставление выписок Тел.: +7 495 795 36 48 Факс: +7 495 795 37 18 depo@alfabank.ru
пн-чт: 09:00 — 18:00
пт: 09:00 — 16:45
сб-вс: выходные дни
115 432, Москва, пр-т Андропова, д. 18, корп 5
107 078, Москва, ул. Каланчевская, д. 27"
654,655,https://alfabank.ru/sme/loyalty/offers/moedelomarketplace/,html,Бухгалтерия для маркетплейсов Моё дело за 1667 ₽ в месяц — Программа лояльности 🅰️ Альфа‑Банка,"Компенсация
До 100 000 ₽ за штрафы и пени
10+ лет опыта
Более 200 специалистов
Защита данных
Своё ПО с SSL-протоколом"
895,896,https://alfabank.ru/everyday/package/econom/,html,Пакет услуг «Эконом»,"Пакет услуг «Эконом»
Пакет базовых услуг. С 01 января 2017 года пакет услуг «Эконом» открывается только вместе с картами «Моя Альфа», «World of Tanks», «World of Warships», «NEXT», «Перекресток» или в рамках зарплатного проекта в Альфа-Банке.
Пакет базовых услуг. С 01 января 2017 года пакет услуг «Эконом» открывается только вместе с картами «Моя Альфа», «World of Tanks», «World of Warships», «NEXT», «Перекресток» или в рамках зарплатного проекта в Альфа-Банке.
Текущие счета в разных валютах
Дебетовая карта категории Classic
«Альфа-Клик» — платежи и переводы без визита в банк
Возможность обслуживания в любом отделении страны
Бесплатные переводы с карт любых банков в мобильном приложении «Альфа-Мобайл» или интернет-банке «Альфа-Клик»"
1880,1881,https://www.alfabank.by/upload/docs/bank/politika-obrabotki-pd-v-processe-work.pdf,document,politika-obrabotki-pd-v-processe-work.pdf,"Отдел мониторинга и контроля обработки   УТВЕРЖДЕНО 
персональных данных                      Протокол заседания Правления Банка 
                                         ЗАО ""Альфа-Банк"" 
                                         27.11.2024 N 67 

ВЫПИСКА ИЗ ПОЛИТИКИ ОБРАБОТКИ ПЕРСОНАЛЬНЫХ ДАННЫХ 
ЗАКРЫТОГО АКЦИОНЕРНОГО ОБЩЕСТВА ""АЛЬФА-БАНК"" В ПРОЦЕССЕ 
ТРУДОВОЙ ДЕЯТЕЛЬНОСТИ 

ГЛАВА 1 
ОБЩИЕ ПОЛОЖЕНИЯ 

1. Настоящая Политика обработки персональных данных Закрытого акционерного общества 
""Альфа-Банк"" (далее  -  ЗАО ""Альфа-Банк"") в  процессе трудовой деятельности (далее  -  Политика) 
разработана  во  исполнение  требований  Закона  Республики  Беларусь  ""О  защите  персональных 
данных"" от 07.05.2021 N 99-З (далее - Закон) в целях защиты персональных данных, прав и свобод 
кандидатов  на  трудоустройство,  работников,  в  том  числе  работников,  уволенных  из  ЗАО 
""Альфа-Банк"" (далее - работники), а также физических лиц, проходящих (проходивших) практику 
в ЗАО ""Альфа-Банк"", членов органов управления ЗАО ""Альфа-Банк"" (Наблюдательного Совета) и 
родственников работников, являющихся субъектами персональных данных (далее - СПД). 

2.  Политика  разъясняет  СПД  для  каких  целей  и  каким  образом  их  персональные  данные 
собираются, используются или иным образом обрабатываются, а также определяет имеющиеся в 
связи с этим у СПД права и механизм их реализации. 

3. Политика применяется к обработке персональных данных СПД при оформлении трудовых 
отношений,  в  процессе  трудовой  деятельности  (под  трудовой  деятельностью  в  тексте  настоящей 
Политики в том числе понимается для лиц, проходящих практику - в ходе прохождения практики, 
для  членов  Наблюдательного  Совета  -  в  рамках  выполнения  их  должностных  обязанностей),  а 
также после прекращения трудовых отношений с ЗАО ""Альфа-Банк"", а также при осуществлении 
административных процедур. 

4. В свободном доступе на интернет сайте ЗАО ""Альфа-Банк"" www.alfabank.by (далее - сайт) 
размещается  та  часть  Политики,  которая  касается  кандидатов  на  трудоустройство  в  ЗАО 
""Альфа-Банк"",  физических  лиц,  проходящих  (проходивших)  практику  в  ЗАО  ""Альфа-Банк"", 
аффилированных лиц ЗАО ""Альфа-Банк"", работников, уволенных из ЗАО ""Альфа-Банк"". 

5. Настоящая Политика действует с момента ее утверждения. 

6.  Термины  используемые  в  тексте  Политики  употребляются  в  значениях,  определенных  в 

Законе и иных нормативных правовых актах. 

ГЛАВА 2 
ПОРЯДОК И УСЛОВИЯ ОБРАБОТКИ ПЕРСОНАЛЬНЫХ ДАННЫХ 

7. ЗАО ""Альфа-Банк"" устанавливает цели обработки персональных данных, категории СПД, 
чьи  персональные  данные  подвергаются  обработке,  перечень  обрабатываемых  персональных 
данных,  правовые  основания  обработки  персональных  данных  и  срок  их  хранения  согласно 
Приложению, являющемуся неотъемлемой частью настоящей Политики. 

8.  При  определении  объема  и  перечня  обрабатываемых  персональных  данных  СПД  ЗАО 

 
 
 
 
 
кодексом  Республики  Беларусь  и  иными 
""Альфа-Банк""  руководствуется  Трудовым 
нормативно-правовыми  актами,  регулирующими  соответствующие  правоотношения,  избегая 
избыточности  обрабатываемых  персональных  данных  по  отношению  к  заявленным  целям  их 
обработки. 

9.  Источником  получения  персональных  данных  СПД  является  сам  СПД,  за  исключением 

случаев их получения ЗАО ""Альфа-Банк"" в ином порядке, предусмотренном законодательством. 

10. ЗАО ""Альфа-Банк"" может осуществлять следующие действия по обработке персональных 
данных  как  с  использованием  средств  автоматизации,  так  и  без  их  использования:  сбор, 
систематизацию, 
блокирование, 
предоставление (в том числе трансграничную передачу), удаление. 

обезличивание, 

использование, 

изменение, 

хранение, 

10.1. ЗАО ""Альфа-Банк"" осуществляет трансграничную передачу персональных данных СПД 
на  территорию  государств,  обеспечивающих  надлежащий  уровень  защиты  прав  СПД,  без 
получения  их  согласия  для  исполнения  СПД  своих  трудовых  функций  в  соответствии  с 
законодательством в сфере трудовых отношений: 

при направлении СПД в командировки за пределы Республики Беларусь; 

при  участии  СПД  в  образовательных  мероприятиях  в  том  числе,  онлайн-мероприятиях 

(вебинарах, конференциях); 

при  исполнении  СПД  должностных  обязанностей,  выраженных  в  необходимости 

коммуникации с контрагентами по вопросам заключения, исполнения договоров и т.п. 

иные цели, связанные с трудовыми функциями СПД. 

10.2.  Трансграничная  передача  персональных  данных  без  получения  согласия  СПД 
осуществляется  только  в  случае,  если  она  осуществляется  на  территорию  государств, 
защиты  прав  СПД.  В  случае  необходимости 
обеспечивающих  надлежащий  уровень 
трансграничной передачи персональных данных на территорию стран, на территории которых не 
обеспечивается  надлежащий  уровень  защиты  прав  СПД,  такая  передача  осуществляется  только 
при  условии  получения  от  СПД  согласия,  содержащего  информацию  о  рисках,  возникающих  в 
связи  с  отсутствием  на  территории  иностранного  государства  надлежащего  уровня  защиты 
персональных данных. 

10.3.  Трансграничная  передача  персональных  данных  осуществляется  следующим 

категориям субъектов в иностранных государствах: 

контрагенты, имеющие договорные отношения с Банком; 

государственные органы (в случаях, предусмотренных законодательством). 

10.4.  Трансграничная  передача  персональных  данных,  как  правило,  осуществляется  в 

следующие иностранные государства: 

Российская Федерация; 

иные иностранные государства, с которыми Банк взаимодействует в рамках договорных или 

партнерских взаимоотношений. 

Указанные  страны,  в  которые  осуществляется  трансграничная  передача  персональных 
данных,  отнесены  к  категории  стран,  обеспечивающих  надлежащий  уровень  защиты  прав 
субъектов персональных данных, согласно приказу Национального центра защиты персональных 
данных Республики Беларусь ""О трансграничной передаче персональных данных"" от 15.11.2021 N 
14. 

10.5.  Информацию  о  способах  связи  с  субъектами  в  иностранных  государствах,  которым 
передаются  персональные  данные,  в  том  числе  контактные  данные  вышеуказанных  субъектов, 
СДП может получить, обратившись в ЗАО ""Альфа-Банк"". 

10.6. В случаях, если обработка персональных данных предполагает их распространение, то 

ЗАО ""Альфа-Банк"" указывает конкретные условия, при которых возможно такое действие. 

11. ЗАО ""Альфа-Банк"" независимо от правового основания обработки персональных данных 

СПД соблюдает общие требования законодательства о персональных данных к их обработке: 

обработка  ограничивается  достижением  конкретных,  заранее  заявленных  законных  целей 

обработки; 

исключается избыточная обработка персональных данных; 

хранение  персональных  данных  осуществляется  в  форме,  позволяющей  идентифицировать 

субъекта персональных данных не дольше, чем этого требуют заявленные цели обработки. 

Ввиду  необходимости  соблюдения  требований  о  хранении  документов,  в  том  числе 
обрабатываемых  в  информационных  ресурсах  (системах),  ЗАО  ""Альфа-Банк""  обрабатывает  (в 
частности, хранит) документы, содержащие персональные данные СПД, в течение установленного 
законодательством срока без согласия СПД. 

12.  ЗАО  ""Альфа-Банк""  осуществляет  обработку  персональных  данных  в  том  числе  с 
привлечением  уполномоченных  лиц  в  частности,  уполномоченных  лиц,  осуществляющих 
информационно-технологическую  поддержку  деятельности  ЗАО  ""Альфа-Банк"",  оказывающих 
полиграфические услуги. 

Уполномоченные  лица,  осуществляющие  обработку  персональных  данных  на  основании 
заключаемого  с  ЗАО  ""Альфа-Банк""  договора  (включая  соглашение  об  обработке  персональных 
данных),  обязуются  соблюдать  принципы,  правила  обработки  и  защиты  персональных  данных, 
предусмотренные  Законом.  Для  каждого  уполномоченного  лица  в  соглашении  об  обработке 
персональных  данных  определяются  перечень  действий  с  персональными  данными,  которые 
будут  совершаться  таким  лицом,  осуществляющим  обработку  персональных  данных,  цели 
обработки,  устанавливается  обязанность  такого  лица  соблюдать  конфиденциальность  и 
обеспечивать  безопасность  персональных  данных  при  их  обработке,  указываются  необходимые 
меры и требования к защите обрабатываемых персональных данных в соответствии с Законом. 

ГЛАВА 3 
ПОРЯДОК РАБОТЫ С СОГЛАСИЯМИ СПД НА ОБРАБОТКУ ПЕРСОНАЛЬНЫХ ДАННЫХ 

13.  ЗАО  ""Альфа-Банк""  осуществляет  обработку  персональных  данных  СПД  для  целей,  не 
предусмотренных  законодательством  и/или  не  связанных  напрямую  с  исполнением  СПД 
должностных  обязанностей,  с  согласия  СПД,  если  отсутствуют  иные  правовые  основания  для 
такой обработки. 

 
 
Согласие  СПД  представляет  собой  свободное,  однозначное,  информированное  выражение 
его  воли,  посредством  которого  СПД  разрешает  ЗАО  ""Альфа-Банк""  обработку  своих 
персональных данных. 

14.  ЗАО  ""Альфа-Банк""  получает  согласие  СПД  в  письменной  или  электронной  форме,  при 
этом  для  оптимизации  процедуры  получения  такого  согласия  ЗАО  ""Альфа-Банк""  определяет 
перечень  целей  обработки  персональных  данных,  для  которых  правовым  основанием  будет 
являться  согласие,  и  предлагает  СПД  решить,  на  какие  из  данных  целей  обработки  они  готовы 
дать свое согласие. 

ГЛАВА 4 
ОСНОВНЫЕ ПРАВА СПД, МЕХАНИЗМ ИХ РЕАЛИЗАЦИИ 

15. СПД обладают следующими правами: 

Право 

Содержание 

Последствие 

2 

3 

4 

N 
п/п 

1 

1. 

Право на внесение 
изменений в свои 
персональные данные 

ЗАО ""Альфа-Банк"" в срок 
до 15 календарных дней с 
момента получения запроса 
внесет изменения в 
персональные данные, если 
они являются неполными, 
устаревшими или 
неточными 

ЗАО ""Альфа-Банк"" в 
течение 5 рабочих дней 
после получения заявления 
предоставит 
запрашиваемую 
информацию либо 
уведомит о причинах 
отказа в ее предоставлении 

СПД вправе требовать от 
ЗАО ""Альфа-Банк"" внести 
изменения в свои 
персональные данные в 
случае, если они 
являются неполными, 
устаревшими или 
неточными. В этих целях 
СПД прилагает 
соответствующие 
документы и (или) их 
заверенные в 
установленном порядке 
копии, подтверждающие 
необходимость внесения 
изменений 

СПД имеет право на 
получение информации, 
касающейся обработки 
своих персональных 
данных, содержащей: 
подтверждение факта 
обработки персональных 
данных ЗАО 
""Альфа-Банк""; 
перечень персональных 
данных и источник их 
получения; 
правовые основания и 

2. 

Право на получение 
информации, 
касающейся обработки 
персональных данных 

 
 
 
3. 

Право на получение 
информации о 
предоставлении 
персональных данных 
третьим лицам 

4. 

Право требовать 
прекращения обработки 
персональных данных и 
(или) их удаления 

цели обработки 
