q_id,web_list
1714,"[1900, 1561, 1552, 677, 1560]"
1715,"[1204, 739, 1113, 1733, 401]"
1716,"[1705, 1704, 114, 807, 510]"
1717,"[1899, 1638, 1191, 1726, 1523]"
1718,"[468, 1704, 808, 1705, 1615]"
1719,"[1527, 861, 1587, 1627, 1552]"
1720,"[106, 1207, 114, 1902, 1561]"
1721,"[1704, 933, 1705, 511, 1809]"
1722,"[455, 1704, 1604, 114, 1617]"
1723,"[1704, 1705, 1552, 1543, 1746]"
1724,"[1924, 1362, 588, 808, 692]"
1725,"[1666, 219, 159, 937, 1592]"
1726,"[1567, 1746, 1884, 1922, 1897]"
1727,"[1525, 1524, 884, 164, 1752]"
1728,"[1567, 1705, 455, 1896, 1884]"
1729,"[1915, 1884, 116, 121, 98]"
1730,"[282, 892, 511, 66, 1704]"
1731,"[1617, 1762, 292, 1722, 1555]"
1732,"[726, 727, 1650, 1915, 734]"
1733,"[1570, 363, 372, 1080, 1705]"
1734,"[1528, 1906, 1536, 165, 1915]"
1735,"[1586, 1297, 1704, 1705, 1615]"
1736,"[793, 1700, 102, 98, 1541]"
1737,"[1900, 361, 116, 1928, 1902]"
1738,"[938, 114, 605, 412, 1612]"
1739,"[1704, 808, 1705, 1065, 1733]"
1740,"[125, 1676, 397, 1255, 276]"
1741,"[1025, 937, 159, 926, 1915]"
1742,"[677, 102, 98, 1313, 749]"
1743,"[1560, 409, 350, 1118, 102]"
1744,"[1570, 59, 1901, 1287, 135]"
1745,"[368, 1567, 372, 1157, 455]"
1746,"[1761, 1567, 1760, 1072, 1775]"
1747,"[1615, 1586, 329, 1192, 1099]"
1748,"[455, 731, 1924, 1193, 1414]"
1749,"[1556, 73, 1670, 1865, 749]"
1750,"[1607, 1608, 1896, 1517, 1157]"
1751,"[679, 1762, 1926, 37, 859]"
1752,"[1526, 1523, 1192, 1899, 1538]"
1753,"[1567, 1884, 1712, 1025, 1124]"
1754,"[621, 1785, 1710, 1604, 1192]"
1755,"[1756, 851, 1063, 257, 108]"
1756,"[865, 1747, 863, 1117, 1923]"
1757,"[1899, 1906, 1929, 1746, 1526]"
1758,"[1915, 361, 1607, 1612, 1894]"
1759,"[1088, 1044, 1019, 1108, 994]"
1760,"[1321, 1297, 1664, 1924, 440]"
1761,"[1070, 1899, 1526, 1586, 1889]"
1762,"[1072, 1567, 1704, 1705, 1887]"
1763,"[594, 364, 1513, 319, 28]"
1764,"[1059, 392, 1016, 357, 1162]"
1765,"[423, 1244, 925, 1792, 1197]"
1766,"[1745, 1616, 1671, 1071, 925]"
1767,"[1704, 1760, 1924, 1762, 1884]"
1768,"[1915, 1029, 1046, 1626, 1030]"
1769,"[455, 372, 368, 1628, 164]"
1770,"[1247, 1937, 126, 1705, 114]"
1771,"[1704, 1705, 828, 1733, 50]"
1772,"[102, 1549, 1551, 1534, 1547]"
1773,"[827, 812, 457, 84, 88]"
1774,"[1567, 135, 837, 1607, 1602]"
1775,"[1071, 1529, 1748, 868, 1526]"
1776,"[1157, 511, 1072, 1035, 599]"
1777,"[372, 1607, 1704, 901, 1705]"
1778,"[1705, 1904, 1316, 1607, 1363]"
1779,"[511, 1865, 1704, 1705, 514]"
1780,"[361, 377, 1721, 446, 1618]"
1781,"[1926, 1588, 1697, 862, 1899]"
1782,"[1655, 1924, 1617, 757, 1906]"
1783,"[1567, 1704, 1193, 1612, 1705]"
1784,"[1789, 780, 1792, 998, 1648]"
1785,"[1607, 1608, 1896, 1517, 1157]"
1786,"[276, 397, 1178, 1008, 28]"
1787,"[1924, 368, 527, 1705, 547]"
1788,"[599, 593, 511, 595, 597]"
1789,"[1704, 511, 1705, 1777, 1765]"
1790,"[1607, 1615, 1192, 819, 1608]"
1791,"[1700, 1701, 1889, 171, 1904]"
1792,"[1613, 1894, 1188, 1733, 1567]"
1793,"[1775, 1768, 1705, 1760, 1704]"
1794,"[1601, 1726, 692, 1191, 1604]"
1795,"[1937, 97, 96, 98, 408]"
1796,"[794, 1887, 1197, 925, 46]"
1797,"[216, 1900, 1677, 1917, 1704]"
1798,"[1607, 1904, 1704, 1316, 1517]"
1799,"[1924, 1833, 1828, 1837, 1863]"
1800,"[1517, 47, 1607, 1896, 1608]"
1801,"[1559, 409, 350, 1891, 749]"
1802,"[171, 60, 415, 409, 1746]"
1803,"[1904, 1587, 781, 1193, 1700]"
1804,"[98, 97, 96, 1746, 124]"
1805,"[1567, 1705, 1072, 1896, 1922]"
1806,"[1608, 1157, 307, 308, 1165]"
1807,"[483, 1324, 98, 1704, 1322]"
1808,"[276, 1159, 369, 1061, 614]"
1809,"[1617, 1555, 1762, 1758, 1760]"
1810,"[116, 1924, 1610, 1677, 113]"
1811,"[692, 1601, 1726, 1191, 693]"
1812,"[411, 455, 1733, 412, 1786]"
1813,"[862, 368, 455, 1697, 1809]"
1814,"[1072, 1567, 1704, 1705, 1756]"
1815,"[1904, 96, 1587, 1700, 1193]"
1816,"[1884, 1704, 1601, 16, 114]"
1817,"[1924, 1705, 1773, 1704, 1155]"
1818,"[1615, 1081, 198, 1202, 410]"
1819,"[643, 1674, 925, 128, 607]"
1820,"[898, 893, 896, 1283, 1080]"
1821,"[1906, 1704, 1836, 1873, 1705]"
1822,"[719, 728, 1666, 89, 1041]"
1823,"[1906, 1528, 1529, 1928, 1916]"
1824,"[1915, 921, 1587, 1899, 1905]"
1825,"[98, 102, 125, 1662, 1197]"
1826,"[478, 1924, 1197, 1884, 660]"
1827,"[1556, 1924, 1615, 1626, 1905]"
1828,"[1060, 890, 1534, 1924, 1073]"
1829,"[1567, 507, 16, 114, 1898]"
1830,"[927, 1256, 430, 1828, 1833]"
1831,"[1613, 1627, 1905, 257, 901]"
1832,"[314, 1028, 1704, 1925, 794]"
1833,"[379, 372, 1721, 1072, 361]"
1834,"[403, 1873, 1836, 341, 452]"
1835,"[478, 1924, 1884, 1733, 58]"
1836,"[1192, 1567, 16, 1906, 478]"
1837,"[1157, 373, 1704, 1154, 866]"
1838,"[116, 114, 1884, 1889, 1724]"
1839,"[1705, 1906, 1567, 1588, 1072]"
1840,"[1567, 1884, 114, 1157, 1906]"
1841,"[1114, 119, 1704, 314, 899]"
1842,"[1704, 455, 108, 1705, 1567]"
1843,"[408, 289, 1887, 1588, 1917]"
1844,"[165, 1613, 1742, 675, 1655]"
1845,"[1915, 677, 1863, 1861, 1865]"
1846,"[165, 1704, 1705, 164, 1025]"
1847,"[1607, 478, 1924, 1191, 455]"
1848,"[1188, 128, 1761, 1758, 1762]"
1849,"[1119, 1926, 1071, 409, 1064]"
1850,"[692, 1601, 1191, 1726, 693]"
1851,"[1914, 1748, 1114, 1193, 165]"
1852,"[1902, 1900, 1917, 1279, 408]"
1853,"[1567, 1705, 1704, 1620, 1193]"
1854,"[478, 1924, 216, 455, 1618]"
1855,"[637, 663, 642, 1628, 658]"
1856,"[1570, 1721, 372, 1615, 1192]"
1857,"[73, 1759, 631, 1705, 1764]"
1858,"[1704, 1924, 1705, 788, 1773]"
1859,"[1884, 478, 1924, 1604, 1922]"
1860,"[306, 1884, 786, 51, 1915]"
1861,"[1936, 1733, 1255, 1295, 1277]"
1862,"[1670, 1742, 749, 1564, 1489]"
1863,"[1915, 1906, 1277, 1733, 1263]"
1864,"[1607, 1608, 1517, 1904, 1896]"
1865,"[368, 1193, 1113, 511, 1704]"
1866,"[1705, 1704, 1762, 1761, 1924]"
1867,"[1607, 1608, 1615, 1704, 1517]"
1868,"[1776, 1757, 677, 885, 1591]"
1869,"[1915, 96, 97, 455, 98]"
1870,"[444, 1733, 1789, 1788, 459]"
1871,"[1761, 1705, 1567, 1588, 1704]"
1872,"[1915, 1760, 1761, 1758, 16]"
1873,"[204, 953, 956, 151, 1205]"
1874,"[165, 924, 925, 931, 934]"
1875,"[1746, 4, 216, 862, 1541]"
1876,"[286, 1649, 862, 1786, 1787]"
1877,"[757, 758, 1466, 1705, 933]"
1878,"[511, 1263, 599, 597, 1511]"
1879,"[1915, 113, 1627, 1598, 1905]"
1880,"[1756, 851, 1063, 257, 108]"
1881,"[149, 353, 1193, 1927, 175]"
1882,"[1549, 1620, 1704, 1922, 1897]"
1883,"[408, 1902, 1917, 1193, 1900]"
1884,"[1147, 372, 1089, 1072, 1704]"
1885,"[368, 372, 1157, 409, 1113]"
1886,"[455, 1705, 1704, 1628, 1607]"
1887,"[1915, 1902, 1618, 114, 1705]"
1888,"[314, 1704, 648, 1605, 1747]"
1889,"[1567, 1072, 1620, 1896, 1615]"
1890,"[1072, 1760, 1567, 1896, 1705]"
1891,"[1887, 664, 643, 749, 793]"
1892,"[454, 455, 1191, 460, 465]"
1893,"[1617, 292, 1762, 1655, 1761]"
1894,"[1924, 125, 478, 114, 455]"
1895,"[1601, 692, 1704, 1726, 1662]"
1896,"[919, 162, 938, 934, 176]"
1897,"[911, 1924, 1046, 1483, 1338]"
1898,"[1697, 478, 1696, 1924, 1906]"
1899,"[884, 114, 16, 1567, 1249]"
1900,"[16, 1203, 1772, 1246, 903]"
1901,"[478, 1924, 90, 1704, 1705]"
1902,"[1316, 37, 963, 150, 408]"
1903,"[919, 1627, 1526, 1900, 1899]"
1904,"[1590, 885, 954, 1705, 911]"
1905,"[1567, 1922, 1897, 16, 114]"
1906,"[1567, 135, 1611, 16, 837]"
1907,"[1677, 1673, 892, 1157, 898]"
1908,"[1705, 583, 1704, 1761, 507]"
1909,"[890, 1902, 455, 1552, 1063]"
1910,"[98, 96, 97, 1746, 1541]"
1911,"[511, 1705, 1704, 1474, 1809]"
1912,"[359, 1050, 1651, 1704, 341]"
1913,"[1028, 1034, 60, 1036, 1674]"
1914,"[1046, 853, 1026, 360, 1073]"
1915,"[1607, 1608, 1517, 1193, 1615]"
1916,"[441, 1304, 1159, 393, 357]"
1917,"[1924, 1001, 455, 454, 1937]"
1918,"[1904, 1915, 1113, 1704, 1599]"
1919,"[1613, 1607, 1666, 1191, 455]"
1920,"[1607, 1202, 410, 1906, 599]"
1921,"[455, 114, 1922, 1897, 112]"
1922,"[1697, 7, 862, 1246, 1696]"
1923,"[1705, 1704, 1878, 1707, 108]"
1924,"[1705, 1812, 1855, 1704, 1811]"
1925,"[1607, 1608, 1705, 1704, 1894]"
1926,"[900, 1907, 1627, 1892, 1588]"
1927,"[1894, 1607, 1567, 1586, 1904]"
1928,"[372, 1607, 1704, 1705, 901]"
1929,"[368, 455, 372, 1157, 862]"
1930,"[1567, 135, 50, 1611, 16]"
1931,"[1192, 1607, 1615, 432, 1906]"
1932,"[372, 368, 455, 1191, 1746]"
1933,"[1772, 927, 828, 1863, 1935]"
1934,"[478, 1924, 1762, 1761, 1758]"
1935,"[1613, 1666, 1894, 165, 1255]"
1936,"[1608, 1607, 1896, 1517, 1615]"
1937,"[793, 98, 1670, 1887, 102]"
1938,"[118, 1280, 98, 1727, 96]"
1939,"[108, 1721, 1570, 1125, 1704]"
1940,"[1915, 1158, 1916, 1193, 1239]"
1941,"[1904, 1900, 1902, 441, 216]"
1942,"[1076, 1626, 1659, 96, 1518]"
1943,"[1836, 1873, 511, 1704, 1835]"
1944,"[1030, 927, 165, 1886, 919]"
1945,"[1762, 1612, 1898, 426, 905]"
1946,"[1570, 108, 1670, 1804, 468]"
1947,"[408, 128, 1148, 371, 1762]"
1948,"[219, 996, 1659, 1704, 1705]"
1949,"[1207, 1299, 64, 265, 1332]"
1950,"[454, 455, 1705, 1704, 1676]"
1951,"[1721, 1557, 1204, 927, 108]"
1952,"[135, 631, 468, 1927, 111]"
1953,"[637, 663, 97, 96, 1313]"
1954,"[1611, 16, 1567, 1915, 114]"
1955,"[1570, 1192, 412, 1733, 372]"
1956,"[1704, 1924, 1705, 478, 1761]"
1957,"[862, 886, 1704, 1705, 1618]"
1958,"[1917, 1207, 408, 1279, 1902]"
1959,"[16, 1884, 114, 116, 1924]"
1960,"[1542, 862, 1603, 606, 1786]"
1961,"[478, 1924, 1915, 408, 403]"
1962,"[1617, 926, 292, 1655, 1555]"
1963,"[926, 1666, 1704, 1705, 510]"
1964,"[1832, 1836, 96, 1873, 1302]"
1965,"[793, 1541, 98, 749, 97]"
1966,"[1884, 114, 462, 16, 1567]"
1967,"[1906, 162, 919, 165, 931]"
1968,"[454, 16, 1618, 456, 114]"
1969,"[1067, 727, 726, 1650, 737]"
1970,"[1878, 1707, 1197, 1922, 1897]"
1971,"[1567, 1772, 114, 16, 535]"
1972,"[108, 1608, 1607, 1557, 1761]"
1973,"[96, 1832, 1302, 1252, 1830]"
1974,"[1636, 778, 1191, 1157, 438]"
1975,"[372, 368, 455, 1157, 1070]"
1976,"[901, 149, 971, 1924, 1704]"
1977,"[372, 368, 455, 1570, 862]"
1978,"[1604, 1567, 1896, 1922, 1897]"
1979,"[1613, 372, 1191, 1894, 368]"
1980,"[159, 937, 116, 1724, 1555]"
1981,"[1705, 1739, 1704, 808, 683]"
1982,"[1193, 413, 114, 1905, 1124]"
1983,"[1922, 1897, 113, 1192, 1676]"
1984,"[1607, 1608, 1896, 1517, 1157]"
1985,"[361, 1246, 1758, 1762, 818]"
1986,"[1884, 702, 1312, 1677, 1704]"
1987,"[925, 1073, 320, 1197, 1066]"
1988,"[1588, 1070, 1906, 1894, 1255]"
1989,"[1915, 528, 1507, 1192, 1863]"
1990,"[1704, 1705, 1762, 1612, 1758]"
1991,"[1601, 692, 1726, 693, 1277]"
1992,"[1606, 1142, 1615, 1192, 1896]"
1993,"[1878, 1707, 73, 1708, 1772]"
1994,"[1591, 175, 919, 153, 749]"
1995,"[216, 1147, 1915, 694, 1523]"
1996,"[116, 1884, 1924, 114, 786]"
1997,"[73, 1861, 1846, 1761, 1758]"
1998,"[1804, 1802, 1798, 1705, 1782]"
1999,"[1567, 135, 1192, 1896, 1884]"
2000,"[16, 926, 455, 406, 407]"
2001,"[1915, 1742, 1555, 1520, 1536]"
2002,"[1899, 1526, 1071, 1915, 1705]"
2003,"[420, 60, 1320, 1658, 864]"
2004,"[1039, 1930, 150, 1545, 1527]"
2005,"[1567, 1705, 1618, 1704, 511]"
2006,"[1570, 1875, 1187, 1803, 808]"
2007,"[114, 16, 507, 1611, 1567]"
2008,"[419, 925, 1030, 1193, 927]"
2009,"[1924, 478, 464, 1772, 1705]"
2010,"[1590, 1055, 1052, 1704, 900]"
2011,"[1613, 257, 1530, 901, 363]"
2012,"[1705, 511, 1704, 1249, 1809]"
2013,"[1022, 583, 1148, 1334, 1704]"
2014,"[1884, 163, 1617, 1924, 159]"
2015,"[116, 1915, 1902, 1924, 1884]"
2016,"[430, 63, 1828, 1833, 1837]"
2017,"[1548, 1529, 1666, 1046, 736]"
2018,"[1902, 1659, 408, 1915, 1704]"
2019,"[1567, 1922, 1897, 114, 1192]"
2020,"[1924, 1742, 1705, 1884, 535]"
2021,"[1904, 1587, 1192, 1608, 1607]"
2022,"[1899, 1157, 1567, 1147, 114]"
2023,"[1746, 96, 97, 1541, 1540]"
2024,"[1673, 1019, 1704, 1927, 1705]"
2025,"[926, 1927, 862, 919, 1025]"
2026,"[1658, 1917, 1132, 1434, 787]"
2027,"[290, 1615, 1556, 1538, 1696]"
2028,"[1936, 1590, 885, 1592, 1704]"
2029,"[143, 957, 964, 943, 201]"
2030,"[1032, 285, 1916, 885, 1704]"
2031,"[1907, 1762, 1760, 1761, 1733]"
2032,"[1733, 89, 1192, 125, 455]"
2033,"[59, 157, 155, 158, 1846]"
2034,"[18, 1922, 1897, 1705, 478]"
2035,"[1705, 1884, 1704, 997, 1567]"
2036,"[478, 1924, 1704, 1705, 1885]"
2037,"[1836, 1873, 403, 1832, 1300]"
2038,"[1199, 1742, 1564, 1489, 1541]"
2039,"[1618, 1025, 919, 885, 159]"
2040,"[1884, 478, 1924, 102, 919]"
2041,"[455, 454, 463, 465, 461]"
2042,"[361, 1924, 478, 1884, 1922]"
2043,"[1662, 1021, 1155, 332, 334]"
2044,"[163, 289, 1043, 165, 1338]"
2045,"[1201, 1617, 1555, 1762, 1073]"
2046,"[1659, 1607, 1790, 1788, 1733]"
2047,"[1567, 1705, 1922, 1897, 1884]"
2048,"[1287, 30, 1785, 1710, 828]"
2049,"[372, 511, 1704, 1705, 778]"
2050,"[1049, 165, 921, 403, 164]"
2051,"[862, 1722, 1884, 1697, 432]"
2052,"[1541, 171, 1138, 1701, 212]"
2053,"[1191, 692, 1904, 78, 1192]"
2054,"[1312, 650, 432, 1705, 689]"
2055,"[1704, 1705, 1259, 902, 1257]"
2056,"[1193, 115, 1927, 417, 164]"
2057,"[16, 1762, 114, 1147, 679]"
2058,"[926, 1617, 1924, 1655, 1705]"
2059,"[681, 368, 321, 372, 1676]"
2060,"[1655, 125, 1733, 89, 1604]"
2061,"[1187, 1570, 543, 135, 1338]"
2062,"[1896, 1705, 1704, 1567, 1885]"
2063,"[1836, 1873, 162, 1832, 919]"
2064,"[1666, 89, 114, 1676, 1029]"
2065,"[1915, 1924, 478, 1704, 1705]"
2066,"[1795, 1317, 73, 1246, 1135]"
2067,"[1704, 1705, 1612, 1567, 37]"
2068,"[357, 1704, 1030, 1705, 952]"
2069,"[1915, 114, 455, 408, 862]"
2070,"[1207, 1667, 73, 834, 1061]"
2071,"[1701, 290, 1041, 1524, 1752]"
2072,"[116, 1113, 1070, 1911, 28]"
2073,"[16, 116, 1889, 114, 1704]"
2074,"[1704, 511, 1809, 1705, 1872]"
2075,"[781, 351, 1670, 604, 408]"
2076,"[1884, 1806, 1708, 1878, 1707]"
2077,"[1607, 1567, 1157, 372, 1191]"
2078,"[1924, 1705, 1704, 478, 1457]"
2079,"[1902, 1917, 1775, 1752, 1704]"
2080,"[1127, 1050, 927, 401, 1544]"
2081,"[292, 1758, 1617, 1586, 1070]"
2082,"[1917, 1449, 1900, 960, 966]"
2083,"[1896, 1606, 97, 96, 138]"
2084,"[1559, 1746, 606, 1705, 862]"
2085,"[1704, 1705, 1082, 618, 1900]"
2086,"[1704, 1733, 1705, 808, 1151]"
2087,"[938, 1030, 216, 1907, 1536]"
2088,"[79, 1567, 1884, 114, 16]"
2089,"[1001, 1915, 1028, 1070, 216]"
2090,"[1613, 257, 901, 1191, 1530]"
2091,"[1071, 1627, 1705, 1704, 1905]"
2092,"[97, 96, 102, 1201, 98]"
2093,"[1607, 1191, 1517, 1896, 1157]"
2094,"[1115, 1523, 114, 1726, 692]"
2095,"[1526, 1899, 317, 1896, 216]"
2096,"[933, 1567, 1704, 1705, 1752]"
2097,"[1607, 1904, 1517, 1587, 1191]"
2098,"[1617, 1762, 292, 700, 997]"
2099,"[1773, 1704, 1705, 1434, 1504]"
2100,"[1252, 1915, 1302, 1809, 1193]"
2101,"[16, 1704, 114, 1705, 1924]"
2102,"[403, 1072, 1064, 1249, 1405]"
2103,"[1900, 1085, 114, 1599, 408]"
2104,"[1924, 1915, 125, 165, 937]"
2105,"[1119, 1612, 1027, 1042, 1041]"
2106,"[152, 771, 1299, 1079, 437]"
2107,"[1637, 1025, 1028, 692, 1915]"
2108,"[1248, 408, 29, 1676, 89]"
2109,"[1567, 1761, 1762, 1072, 135]"
2110,"[455, 1567, 1617, 292, 1722]"
2111,"[1900, 1543, 1545, 1246, 1894]"
2112,"[1922, 1897, 1907, 1526, 89]"
2113,"[1915, 216, 1587, 1570, 372]"
2114,"[1607, 1517, 1608, 1896, 1157]"
2115,"[1894, 1628, 102, 1887, 1541]"
2116,"[1896, 1157, 478, 1618, 1608]"
2117,"[1924, 1673, 478, 1704, 1705]"
2118,"[368, 372, 455, 778, 1607]"
2119,"[1677, 1613, 257, 1704, 1705]"
2120,"[114, 446, 1610, 1733, 691]"
2121,"[89, 1526, 1580, 1899, 116]"
2122,"[1900, 1915, 890, 408, 112]"
2123,"[1742, 1555, 1617, 1762, 1758]"
2124,"[1915, 530, 1704, 1899, 901]"
2125,"[1567, 1705, 1922, 1897, 1896]"
2126,"[478, 1924, 1904, 98, 102]"
2127,"[1607, 1705, 510, 1826, 1704]"
2128,"[1617, 1567, 1929, 1704, 1890]"
2129,"[275, 633, 280, 1016, 272]"
2130,"[211, 1789, 212, 1733, 980]"
2131,"[1192, 1567, 511, 1704, 1615]"
2132,"[455, 1896, 1613, 1705, 1704]"
2133,"[1627, 1193, 1025, 892, 1927]"
2134,"[1607, 446, 1251, 692, 1255]"
2135,"[1937, 1924, 1705, 1704, 1191]"
2136,"[1917, 216, 1612, 1646, 1762]"
2137,"[1721, 108, 1760, 1705, 1704]"
2138,"[681, 954, 102, 1651, 1538]"
2139,"[116, 379, 692, 1601, 1726]"
2140,"[1607, 1608, 1896, 1517, 1615]"
2141,"[372, 1072, 1191, 368, 1157]"
2142,"[372, 1567, 368, 1192, 752]"
2143,"[455, 1705, 510, 1704, 1826]"
2144,"[1772, 361, 818, 1210, 1762]"
2145,"[1559, 1772, 97, 96, 98]"
2146,"[1705, 73, 1472, 1826, 1704]"
2147,"[1570, 135, 372, 1557, 1705]"
2148,"[1690, 1157, 1891, 1607, 901]"
2149,"[465, 461, 455, 1309, 1308]"
2150,"[1620, 1670, 419, 1705, 933]"
2151,"[1884, 1924, 478, 116, 1922]"
2152,"[1567, 1896, 1192, 1899, 135]"
2153,"[1884, 432, 171, 1562, 1890]"
2154,"[1072, 372, 1157, 368, 683]"
2155,"[1704, 511, 1705, 1472, 1363]"
2156,"[793, 409, 1313, 749, 1541]"
2157,"[1615, 1586, 726, 1650, 727]"
2158,"[1607, 1608, 1896, 1517, 1157]"
2159,"[1915, 1733, 1027, 1705, 114]"
2160,"[1915, 97, 96, 98, 1148]"
2161,"[1704, 1761, 1760, 1705, 1758]"
2162,"[1628, 1607, 1704, 1705, 1604]"
2163,"[1704, 89, 890, 113, 1705]"
2164,"[368, 1705, 1704, 1098, 1762]"
2165,"[1646, 667, 1742, 420, 793]"
2166,"[862, 368, 1894, 455, 1697]"
2167,"[1567, 372, 926, 403, 1192]"
2168,"[1526, 1837, 1828, 1833, 1260]"
2169,"[1617, 292, 1762, 1761, 1758]"
2170,"[1936, 1182, 1935, 1277, 1928]"
2171,"[73, 749, 1541, 793, 1670]"
2172,"[1567, 1922, 1897, 1705, 1884]"
2173,"[1513, 455, 594, 368, 542]"
2174,"[1157, 901, 511, 1704, 1705]"
2175,"[1884, 1775, 1567, 919, 1071]"
2176,"[421, 455, 862, 1193, 1705]"
2177,"[368, 1607, 372, 1756, 1014]"
2178,"[1836, 1704, 1490, 1873, 1752]"
2179,"[1915, 511, 1704, 1809, 501]"
2180,"[447, 1902, 1154, 1147, 361]"
2181,"[96, 97, 921, 1626, 1620]"
2182,"[1567, 135, 132, 901, 1607]"
2183,"[1884, 784, 1727, 1066, 1924]"
2184,"[1705, 1704, 1924, 478, 1884]"
2185,"[106, 1536, 583, 507, 1926]"
2186,"[1705, 112, 1704, 1746, 890]"
2187,"[1705, 464, 1773, 1712, 1704]"
2188,"[1902, 1900, 1915, 1884, 116]"
2189,"[368, 455, 1192, 1705, 1704]"
2190,"[1588, 1904, 1899, 1526, 1529]"
2191,"[1191, 7, 1696, 1124, 333]"
2192,"[930, 1863, 1865, 1866, 1670]"
2193,"[1637, 1014, 1041, 692, 1137]"
2194,"[1077, 1599, 1574, 1787, 1133]"
2195,"[1567, 135, 132, 16, 1744]"
2196,"[1804, 1570, 372, 1875, 1536]"
2197,"[1828, 1833, 1837, 1863, 65]"
2198,"[1915, 890, 89, 1890, 1600]"
2199,"[1705, 1924, 1704, 114, 478]"
2200,"[1914, 1273, 1890, 1904, 1523]"
2201,"[1567, 372, 368, 1607, 135]"
2202,"[1567, 1896, 372, 1884, 1191]"
2203,"[1559, 1746, 1821, 1670, 1822]"
2204,"[1193, 1705, 1704, 1733, 1299]"
2205,"[1567, 1922, 1897, 1896, 1192]"
2206,"[1567, 1192, 135, 1884, 16]"
2207,"[455, 372, 368, 1157, 1191]"
2208,"[1772, 440, 1302, 1704, 1705]"
2209,"[875, 1263, 1028, 1770, 329]"
2210,"[45, 338, 1666, 346, 624]"
2211,"[1884, 1924, 478, 96, 97]"
2212,"[1617, 1555, 1890, 1705, 1704]"
2213,"[1607, 1567, 1072, 1608, 1157]"
2214,"[1567, 455, 368, 1157, 372]"
2215,"[1071, 868, 1924, 1902, 114]"
2216,"[430, 441, 1260, 1936, 1935]"
2217,"[164, 1612, 1914, 1536, 868]"
2218,"[794, 4, 1313, 749, 793]"
2219,"[478, 606, 58, 57, 54]"
2220,"[1651, 1733, 1873, 1788, 68]"
2221,"[1157, 1704, 1705, 455, 1613]"
2222,"[933, 985, 979, 983, 1911]"
2223,"[901, 1705, 1072, 480, 28]"
2224,"[1567, 1192, 1896, 1607, 1705]"
2225,"[1729, 668, 1907, 1131, 1646]"
2226,"[1567, 135, 1072, 1896, 16]"
2227,"[165, 1704, 1705, 1697, 48]"
2228,"[1772, 530, 1704, 1924, 1705]"
2229,"[425, 926, 159, 937, 1025]"
2230,"[749, 1485, 1541, 793, 1670]"
2231,"[1915, 1588, 1529, 1906, 1030]"
2232,"[530, 1903, 1704, 1705, 1612]"
2233,"[1717, 757, 171, 1882, 1886]"
2234,"[1906, 1021, 1186, 96, 97]"
2235,"[1904, 1316, 1567, 1705, 1608]"
2236,"[1607, 1659, 860, 1704, 926]"
2237,"[372, 1662, 646, 1191, 368]"
2238,"[1567, 114, 1192, 1733, 1607]"
2239,"[1900, 1902, 890, 1915, 1543]"
2240,"[650, 654, 663, 653, 1887]"
2241,"[1207, 1612, 1607, 1889, 1704]"
2242,"[892, 1673, 893, 872, 871]"
2243,"[1567, 455, 368, 1157, 372]"
2244,"[1884, 432, 1562, 1312, 1677]"
2245,"[350, 171, 1891, 749, 1885]"
2246,"[1481, 647, 1397, 1751, 1783]"
2247,"[606, 1752, 723, 1746, 466]"
2248,"[677, 368, 1760, 1761, 1762]"
2249,"[372, 1570, 489, 1437, 1125]"
2250,"[149, 271, 823, 67, 1150]"
2251,"[292, 1762, 1760, 718, 1722]"
2252,"[1762, 1761, 1617, 1758, 292]"
2253,"[884, 1011, 163, 368, 1046]"
2254,"[1717, 1895, 480, 1753, 433]"
2255,"[745, 1134, 1697, 1734, 331]"
2256,"[1924, 102, 1884, 783, 478]"
2257,"[1778, 1118, 1700, 1887, 1670]"
2258,"[1726, 1601, 1604, 1705, 1704]"
2259,"[16, 1567, 1704, 1611, 114]"
2260,"[1915, 1192, 1615, 1620, 1113]"
2261,"[1451, 1853, 1772, 290, 1850]"
2262,"[1936, 1277, 1295, 1906, 1202]"
2263,"[363, 1662, 1613, 1733, 1607]"
2264,"[893, 1511, 1924, 1603, 862]"
2265,"[1617, 124, 114, 926, 1705]"
2266,"[964, 914, 915, 988, 149]"
2267,"[1065, 368, 403, 862, 1249]"
2268,"[1063, 1891, 1762, 1758, 1705]"
2269,"[1932, 1924, 886, 1705, 1358]"
2270,"[1762, 1926, 1758, 1612, 1914]"
2271,"[1428, 282, 1880, 1911, 1882]"
2272,"[677, 1617, 165, 1760, 926]"
2273,"[828, 518, 1895, 525, 1485]"
2274,"[1936, 1928, 1086, 1295, 1935]"
2275,"[1157, 368, 455, 986, 421]"
2276,"[1904, 1636, 1191, 1607, 401]"
2277,"[1924, 1900, 114, 1733, 408]"
2278,"[114, 455, 1917, 16, 116]"
2279,"[1704, 1705, 1567, 1805, 1670]"
2280,"[1717, 1711, 1716, 884, 1882]"
2281,"[455, 454, 465, 1567, 1308]"
2282,"[1025, 113, 89, 1627, 937]"
2283,"[1884, 688, 692, 1192, 1604]"
2284,"[1043, 1906, 1928, 1705, 1704]"
2285,"[1607, 1608, 1896, 511, 1894]"
2286,"[1612, 125, 423, 1244, 1193]"
2287,"[398, 126, 1905, 605, 383]"
2288,"[1923, 794, 118, 1733, 1788]"
2289,"[1884, 116, 1549, 1610, 464]"
2290,"[1570, 108, 368, 1557, 372]"
