q_id,web_list
1684,"[455, 16, 462, 1884, 48]"
1685,"[1559, 1516, 1760, 1705, 1761]"
1686,"[125, 216, 1915, 1001, 279]"
1687,"[1613, 366, 1188, 1042, 484]"
1688,"[1884, 1904, 1704, 1559, 782]"
1689,"[1705, 1704, 1062, 110, 1216]"
1690,"[1936, 1935, 159, 937, 994]"
1691,"[787, 1606, 1068, 1249, 823]"
1692,"[1924, 478, 1742, 1630, 1543]"
1693,"[1030, 1257, 1495, 786, 1511]"
1694,"[317, 216, 1171, 706, 1915]"
1695,"[1713, 1700, 102, 1746, 1541]"
1696,"[1937, 97, 96, 98, 408]"
1697,"[126, 1201, 1701, 1937, 97]"
1698,"[1607, 1638, 455, 1704, 1705]"
1699,"[96, 420, 1700, 126, 1199]"
1700,"[511, 1704, 1612, 1705, 162]"
1701,"[409, 98, 102, 1887, 97]"
1702,"[1738, 1927, 1125, 1157, 926]"
1703,"[643, 737, 719, 1911, 781]"
1704,"[1188, 1187, 135, 368, 1338]"
1705,"[1560, 651, 864, 350, 55]"
1706,"[1587, 1627, 1025, 50, 1613]"
1707,"[1884, 98, 96, 97, 102]"
1708,"[1915, 1902, 1924, 1704, 1552]"
1709,"[1759, 1705, 1758, 1760, 1761]"
1710,"[420, 1457, 1924, 1700, 1658]"
1711,"[313, 314, 1163, 903, 863]"
1712,"[1201, 1059, 1786, 606, 1787]"
1713,"[1316, 1574, 1152, 909, 301]"
1714,"[1902, 677, 1705, 1704, 1758]"
1715,"[1204, 1704, 1705, 1121, 645]"
1716,"[807, 1705, 1704, 510, 1826]"
1717,"[1899, 1726, 1906, 125, 1606]"
1718,"[1704, 1705, 1733, 1737, 257]"
1719,"[1527, 1627, 1587, 1905, 1552]"
1720,"[1704, 1705, 1207, 1913, 37]"
1721,"[1704, 1705, 1777, 1511, 511]"
1722,"[455, 1704, 89, 1676, 1613]"
1723,"[1704, 1705, 1552, 1752, 1543]"
1724,"[1924, 1362, 1808, 1035, 1024]"
1725,"[219, 1592, 1924, 1666, 1591]"
1726,"[1567, 1884, 1880, 114, 1897]"
1727,"[1524, 1525, 1752, 928, 1559]"
1728,"[1705, 455, 1704, 1899, 1618]"
1729,"[98, 116, 1884, 1924, 919]"
1730,"[282, 1704, 1705, 511, 66]"
1731,"[1617, 1722, 1762, 292, 1760]"
1732,"[726, 727, 1650, 1915, 734]"
1733,"[372, 1800, 1570, 1187, 1803]"
1734,"[1915, 165, 1906, 1825, 1528]"
1735,"[1704, 1705, 1733, 257, 1737]"
1736,"[1541, 793, 98, 1313, 102]"
1737,"[361, 478, 116, 1900, 1924]"
1738,"[938, 935, 412, 925, 735]"
1739,"[1704, 1705, 1065, 1733, 257]"
1740,"[397, 125, 1676, 1733, 89]"
1741,"[1915, 937, 163, 159, 165]"
1742,"[677, 102, 98, 1313, 97]"
1743,"[1560, 102, 864, 350, 55]"
1744,"[59, 1570, 1901, 1907, 1704]"
1745,"[368, 372, 862, 1113, 455]"
1746,"[1761, 1760, 1704, 1705, 1567]"
1747,"[1615, 1586, 329, 1099, 346]"
1748,"[862, 1042, 368, 1113, 1924]"
1749,"[1865, 73, 1670, 749, 1320]"
1750,"[1607, 1896, 1157, 1586, 1704]"
1751,"[1762, 679, 682, 1758, 1705]"
1752,"[1526, 1523, 1538, 1556, 1192]"
1753,"[1567, 1124, 1884, 1905, 1627]"
1754,"[1710, 621, 1190, 776, 1924]"
1755,"[1756, 1063, 257, 1762, 1705]"
1756,"[865, 1747, 863, 1923, 314]"
1757,"[1929, 441, 1041, 734, 1828]"
1758,"[361, 1607, 1894, 1915, 1544]"
1759,"[1088, 1019, 309, 1108, 306]"
1760,"[1321, 1297, 1664, 440, 1676]"
1761,"[1926, 317, 1746, 1705, 321]"
1762,"[1072, 1775, 1705, 1760, 1704]"
1763,"[594, 1513, 1772, 542, 514]"
1764,"[1059, 357, 1016, 392, 256]"
1765,"[1197, 423, 1244, 1249, 1787]"
1766,"[1745, 1671, 1616, 1071, 925]"
1767,"[1704, 1762, 1760, 1761, 1758]"
1768,"[1915, 1029, 1626, 327, 1649]"
1769,"[372, 368, 1628, 455, 862]"
1770,"[1247, 1937, 126, 114, 1705]"
1771,"[1704, 1705, 1733, 257, 1737]"
1772,"[102, 98, 1549, 1541, 97]"
1773,"[457, 812, 84, 88, 1730]"
1774,"[135, 1567, 851, 1602, 1880]"
1775,"[1748, 868, 1071, 409, 16]"
1776,"[511, 1157, 1067, 1072, 432]"
1777,"[372, 1704, 1607, 1705, 1808]"
1778,"[1705, 1316, 1607, 1704, 1904]"
1779,"[1704, 1705, 511, 514, 1865]"
1780,"[361, 1038, 1618, 1758, 1762]"
1781,"[1926, 862, 1071, 819, 1697]"
1782,"[1655, 757, 926, 741, 1924]"
1783,"[1704, 1705, 631, 1567, 164]"
1784,"[1789, 780, 1792, 998, 1648]"
1785,"[1607, 1896, 1608, 1517, 1157]"
1786,"[276, 397, 1178, 1008, 1179]"
1787,"[368, 1924, 547, 1385, 1674]"
1788,"[599, 511, 593, 595, 597]"
1789,"[1704, 1705, 511, 73, 1317]"
1790,"[1607, 1896, 1608, 1019, 1599]"
1791,"[1700, 1889, 1701, 124, 1315]"
1792,"[1613, 1188, 1788, 1775, 1733]"
1793,"[1775, 1760, 1769, 1705, 1768]"
1794,"[692, 1601, 1726, 1277, 1604]"
1795,"[1937, 97, 96, 98, 408]"
1796,"[925, 46, 794, 472, 1929]"
1797,"[1677, 1704, 1705, 1884, 216]"
1798,"[1607, 1517, 1316, 1904, 73]"
1799,"[1924, 1833, 1828, 1837, 1863]"
1800,"[47, 1608, 1517, 1880, 1607]"
1801,"[864, 1559, 1560, 350, 1286]"
1802,"[415, 102, 171, 126, 414]"
1803,"[96, 1587, 1700, 1904, 29]"
1804,"[124, 1746, 102, 98, 1313]"
1805,"[1705, 1761, 1072, 372, 1896]"
1806,"[1157, 1100, 691, 1132, 1127]"
1807,"[483, 1324, 1225, 1748, 164]"
1808,"[276, 369, 1061, 1159, 1040]"
1809,"[1617, 1762, 1758, 1760, 1761]"
1810,"[116, 1924, 89, 1618, 1655]"
1811,"[692, 1601, 1726, 1277, 846]"
1812,"[411, 1786, 1789, 455, 1788]"
1813,"[368, 862, 455, 1697, 421]"
1814,"[1072, 1613, 1756, 1704, 1705]"
1815,"[96, 1904, 1700, 1889, 1232]"
1816,"[1704, 1705, 1884, 1601, 1567]"
1817,"[1705, 1924, 1773, 1704, 675]"
1818,"[1081, 1615, 765, 1121, 410]"
1819,"[667, 643, 128, 1701, 1250]"
1820,"[898, 893, 896, 1283, 433]"
1821,"[1906, 1836, 1873, 823, 125]"
1822,"[728, 719, 1041, 731, 724]"
1823,"[1906, 1528, 1086, 1928, 1588]"
1824,"[1915, 165, 1613, 164, 1922]"
1825,"[98, 102, 125, 1297, 97]"
1826,"[478, 1924, 1704, 1461, 1762]"
1827,"[101, 1527, 1924, 165, 113]"
1828,"[1060, 1073, 1676, 89, 165]"
1829,"[1567, 1898, 1730, 49, 792]"
1830,"[1256, 927, 1828, 430, 1833]"
1831,"[257, 1270, 1056, 1527, 1613]"
1832,"[314, 1073, 1704, 1705, 793]"
1833,"[1721, 379, 372, 1040, 368]"
1834,"[289, 1300, 1906, 452, 403]"
1835,"[478, 1924, 1792, 125, 1733]"
1836,"[1192, 1899, 1880, 1760, 1704]"
1837,"[1157, 373, 866, 288, 1154]"
1838,"[116, 1064, 1900, 1884, 1724]"
1839,"[1705, 1072, 1906, 1704, 1758]"
1840,"[1249, 1704, 1567, 1884, 1896]"
1841,"[1114, 1704, 119, 1705, 88]"
1842,"[368, 1704, 455, 108, 1721]"
1843,"[289, 1929, 1917, 164, 1588]"
1844,"[165, 1613, 1742, 1636, 1894]"
1845,"[1915, 408, 1902, 677, 164]"
1846,"[165, 164, 1704, 1705, 1070]"
1847,"[478, 1924, 1607, 1157, 455]"
1848,"[1188, 128, 1758, 1894, 1762]"
1849,"[1119, 1071, 409, 1926, 1064]"
1850,"[692, 1601, 1726, 1277, 846]"
1851,"[1114, 1914, 165, 164, 353]"
1852,"[1900, 1902, 1917, 408, 349]"
1853,"[1705, 1704, 1620, 1567, 1618]"
1854,"[478, 1924, 125, 455, 216]"
1855,"[663, 637, 1746, 1541, 643]"
1856,"[1721, 372, 1570, 1802, 1903]"
1857,"[73, 68, 1732, 1705, 631]"
1858,"[1704, 1924, 1705, 1758, 1773]"
1859,"[1884, 478, 1924, 1910, 789]"
1860,"[1884, 51, 847, 306, 786]"
1861,"[1936, 1295, 926, 1277, 1086]"
1862,"[1670, 1742, 1564, 1489, 1541]"
1863,"[1915, 1277, 1733, 1263, 1738]"
1864,"[1607, 1896, 1517, 1157, 1615]"
1865,"[368, 1113, 1607, 781, 1659]"
1866,"[1705, 1704, 1924, 478, 1249]"
1867,"[1607, 1903, 1608, 1704, 1517]"
1868,"[677, 1776, 1757, 972, 976]"
1869,"[96, 97, 1915, 368, 455]"
1870,"[1789, 1600, 444, 459, 1788]"
1871,"[1761, 1588, 1704, 1705, 1760]"
1872,"[1915, 1760, 1758, 1761, 1705]"
1873,"[204, 956, 151, 1205, 185]"
1874,"[165, 162, 919, 924, 938]"
1875,"[1746, 4, 1541, 216, 1199]"
1876,"[286, 1649, 862, 1787, 1915]"
1877,"[758, 166, 1466, 1705, 519]"
1878,"[511, 599, 567, 361, 562]"
1879,"[1915, 113, 89, 1627, 1905]"
1880,"[1756, 1063, 257, 1762, 1705]"
1881,"[175, 164, 353, 165, 139]"
1882,"[1897, 1620, 1545, 1704, 1705]"
1883,"[1917, 1915, 1902, 1900, 1792]"
1884,"[1147, 1704, 1705, 372, 80]"
1885,"[368, 372, 1157, 1113, 1704]"
1886,"[1704, 455, 1613, 1607, 1628]"
1887,"[1915, 1902, 1552, 1705, 1704]"
1888,"[314, 865, 1747, 643, 863]"
1889,"[1072, 1567, 1705, 1760, 1704]"
1890,"[1760, 1705, 1761, 1896, 1704]"
1891,"[749, 666, 96, 97, 793]"
1892,"[455, 454, 1308, 465, 460]"
1893,"[292, 1762, 1617, 1761, 1758]"
1894,"[478, 125, 1924, 455, 114]"
1895,"[692, 1601, 1726, 1704, 1758]"
1896,"[162, 919, 938, 934, 176]"
1897,"[911, 1046, 1483, 1915, 977]"
1898,"[478, 1924, 1696, 1697, 1344]"
1899,"[884, 1567, 114, 507, 16]"
1900,"[16, 1203, 884, 1031, 1036]"
1901,"[478, 1924, 1704, 90, 1705]"
1902,"[37, 1316, 150, 480, 479]"
1903,"[163, 1587, 1922, 1897, 1900]"
1904,"[1590, 885, 954, 823, 1836]"
1905,"[1922, 1897, 1567, 1705, 1704]"
1906,"[135, 1567, 1704, 1880, 114]"
1907,"[1157, 1673, 1674, 898, 892]"
1908,"[1705, 583, 1704, 507, 1471]"
1909,"[1902, 922, 455, 1762, 1599]"
1910,"[96, 97, 98, 102, 1541]"
1911,"[1705, 1704, 511, 432, 1873]"
1912,"[359, 1050, 1704, 1651, 1021]"
1913,"[1028, 1034, 1674, 1925, 1036]"
1914,"[1046, 360, 1026, 1073, 204]"
1915,"[1607, 1517, 1608, 1659, 1202]"
1916,"[441, 828, 1675, 1159, 221]"
1917,"[1001, 1924, 455, 1937, 368]"
1918,"[1705, 1704, 1904, 1607, 216]"
1919,"[1613, 1607, 901, 455, 1894]"
1920,"[1607, 1905, 811, 1202, 410]"
1921,"[455, 114, 1157, 116, 890]"
1922,"[7, 1246, 920, 862, 110]"
1923,"[1705, 1704, 108, 1641, 1171]"
1924,"[1705, 1855, 1704, 1871, 1837]"
1925,"[1607, 1608, 1894, 1586, 1517]"
1926,"[1907, 900, 113, 1892, 175]"
1927,"[1894, 1607, 1586, 1192, 768]"
1928,"[372, 1704, 1607, 1705, 1808]"
1929,"[368, 1157, 108, 1705, 455]"
1930,"[1567, 765, 1880, 789, 114]"
1931,"[1607, 1192, 1615, 1011, 599]"
1932,"[372, 368, 1113, 1894, 1613]"
1933,"[1772, 927, 1828, 1863, 1935]"
1934,"[478, 1924, 1758, 1761, 1704]"
1935,"[1613, 1894, 110, 164, 1666]"
1936,"[1607, 1608, 1896, 1517, 1586]"
1937,"[793, 98, 102, 1541, 666]"
1938,"[118, 1647, 96, 97, 165]"
1939,"[1721, 108, 1570, 1704, 1557]"
1940,"[1915, 1158, 1916, 1917, 175]"
1941,"[1902, 1900, 1915, 1917, 108]"
1942,"[1116, 501, 1076, 96, 73]"
1943,"[1704, 1705, 511, 1809, 73]"
1944,"[165, 96, 97, 164, 927]"
1945,"[1898, 49, 1380, 1582, 533]"
1946,"[1570, 108, 1804, 1801, 372]"
1947,"[408, 128, 1148, 924, 371]"
1948,"[219, 1148, 1659, 814, 813]"
1949,"[64, 67, 1332, 265, 357]"
1950,"[455, 454, 1761, 1705, 1704]"
1951,"[1721, 1557, 108, 1204, 372]"
1952,"[631, 1196, 1202, 410, 113]"
1953,"[97, 96, 1313, 658, 1670]"
1954,"[1915, 455, 409, 1567, 114]"
1955,"[1570, 372, 1915, 1733, 1903]"
1956,"[1704, 478, 1705, 1761, 1924]"
1957,"[862, 901, 164, 1746, 1705]"
1958,"[1917, 359, 1900, 1207, 1543]"
1959,"[16, 1884, 454, 1705, 455]"
1960,"[862, 1603, 606, 1786, 1787]"
1961,"[478, 1924, 116, 1704, 1676]"
1962,"[1617, 292, 1655, 926, 1722]"
1963,"[926, 1666, 1607, 1659, 1704]"
1964,"[96, 1298, 430, 1259, 1261]"
1965,"[1541, 793, 98, 1313, 102]"
1966,"[1567, 1884, 462, 455, 114]"
1967,"[1906, 162, 919, 174, 924]"
1968,"[454, 461, 16, 926, 467]"
1969,"[727, 726, 1650, 734, 379]"
1970,"[1878, 1707, 1197, 1922, 1897]"
1971,"[1772, 464, 1899, 1567, 1041]"
1972,"[108, 1557, 1761, 1704, 1760]"
1973,"[96, 1832, 1830, 1302, 1252]"
1974,"[1636, 1157, 778, 438, 455]"
1975,"[372, 368, 1070, 454, 1557]"
1976,"[149, 1704, 952, 915, 1825]"
1977,"[372, 368, 1570, 1113, 1607]"
1978,"[1604, 1922, 1897, 1896, 1567]"
1979,"[1613, 1894, 368, 372, 1875]"
1980,"[116, 1724, 1884, 102, 1746]"
1981,"[1705, 1704, 683, 50, 808]"
1982,"[1193, 114, 1905, 1607, 1124]"
1983,"[1676, 1704, 113, 89, 1705]"
1984,"[1607, 1896, 1608, 1157, 1517]"
1985,"[1246, 361, 360, 1758, 1772]"
1986,"[1704, 1884, 1312, 1677, 1824]"
1987,"[1902, 925, 1197, 1066, 1073]"
1988,"[1588, 1255, 1906, 216, 835]"
1989,"[1915, 528, 1507, 1863, 1434]"
1990,"[1705, 1704, 1746, 1762, 1758]"
1991,"[692, 1601, 1726, 1277, 846]"
1992,"[1896, 1606, 1586, 1192, 138]"
1993,"[1878, 1707, 73, 1708, 1772]"
1994,"[1591, 175, 153, 159, 1297]"
1995,"[216, 349, 1268, 1786, 1788]"
1996,"[116, 1924, 478, 1884, 786]"
1997,"[1861, 1846, 1761, 1758, 1760]"
1998,"[1804, 1802, 1704, 1798, 1801]"
1999,"[1567, 135, 1192, 1896, 1705]"
2000,"[16, 1014, 1044, 1026, 1030]"
2001,"[412, 1742, 1299, 1618, 1555]"
2002,"[1071, 1899, 1705, 1526, 1704]"
2003,"[420, 1700, 749, 1563, 864]"
2004,"[1039, 1527, 1545, 150, 1930]"
2005,"[1567, 1704, 1618, 1705, 1612]"
2006,"[1187, 1875, 1570, 810, 1803]"
2007,"[455, 114, 1567, 16, 1611]"
2008,"[419, 925, 927, 1705, 1704]"
2009,"[1924, 478, 464, 1705, 1772]"
2010,"[1055, 885, 1026, 1704, 164]"
2011,"[1613, 257, 363, 1011, 1459]"
2012,"[1249, 1705, 885, 1704, 1873]"
2013,"[583, 1704, 1268, 1787, 554]"
2014,"[163, 102, 478, 1884, 159]"
2015,"[1915, 116, 1900, 1924, 1902]"
2016,"[430, 1833, 1837, 1828, 441]"
2017,"[1046, 736, 926, 1080, 323]"
2018,"[1915, 1659, 1704, 116, 1705]"
2019,"[1705, 1192, 1676, 114, 1704]"
2020,"[1742, 1558, 1924, 1704, 1884]"
2021,"[1192, 1587, 1904, 1905, 1607]"
2022,"[1147, 1157, 1907, 1567, 1705]"
2023,"[1700, 1746, 1313, 409, 96]"
2024,"[1019, 1704, 1125, 1705, 1673]"
2025,"[926, 1927, 919, 1025, 159]"
2026,"[1917, 1658, 1434, 1674, 692]"
2027,"[290, 1615, 1696, 1586, 1556]"
2028,"[1936, 1704, 1205, 911, 1758]"
2029,"[143, 957, 943, 201, 988]"
2030,"[1032, 1916, 1705, 285, 928]"
2031,"[1762, 1907, 1761, 1760, 368]"
2032,"[1733, 89, 125, 455, 1676]"
2033,"[59, 157, 155, 1736, 124]"
2034,"[1922, 1897, 1761, 1704, 18]"
2035,"[1704, 1884, 1705, 478, 1924]"
2036,"[478, 1924, 1704, 743, 1705]"
2037,"[1836, 1873, 1300, 1301, 1704]"
2038,"[1199, 1742, 1564, 1541, 1489]"
2039,"[885, 1025, 919, 159, 1618]"
2040,"[1924, 919, 1636, 1025, 1884]"
2041,"[455, 463, 454, 465, 461]"
2042,"[361, 478, 1297, 1762, 455]"
2043,"[1662, 1021, 1155, 332, 1125]"
2044,"[163, 271, 968, 210, 972]"
2045,"[98, 1550, 102, 1760, 1555]"
2046,"[1659, 1793, 1789, 1570, 1788]"
2047,"[1567, 1880, 1704, 1705, 1897]"
2048,"[1287, 30, 1710, 216, 1929]"
2049,"[703, 1607, 1705, 1704, 1894]"
2050,"[165, 1042, 921, 164, 1026]"
2051,"[1722, 862, 782, 614, 922]"
2052,"[1541, 171, 46, 1138, 212]"
2053,"[1726, 1191, 390, 455, 321]"
2054,"[1312, 1704, 1705, 782, 650]"
2055,"[1259, 1261, 1258, 1257, 902]"
2056,"[1251, 417, 1193, 921, 446]"
2057,"[1762, 16, 679, 1704, 682]"
2058,"[1617, 1655, 900, 1924, 1906]"
2059,"[681, 368, 321, 372, 1125]"
2060,"[372, 1655, 125, 1901, 683]"
2061,"[1187, 1570, 135, 1188, 543]"
2062,"[1705, 1704, 1613, 1894, 1567]"
2063,"[1836, 1873, 1299, 1832, 1511]"
2064,"[1666, 1029, 89, 1676, 1030]"
2065,"[1915, 478, 1924, 1704, 1922]"
2066,"[1795, 1135, 607, 1130, 875]"
2067,"[1704, 1705, 1567, 93, 95]"
2068,"[357, 1030, 914, 1086, 964]"
2069,"[114, 1915, 408, 1676, 862]"
2070,"[1207, 1061, 1918, 73, 1505]"
2071,"[1701, 290, 1041, 1524, 1752]"
2072,"[116, 390, 29, 28, 1070]"
2073,"[116, 16, 1928, 1067, 379]"
2074,"[1704, 1705, 511, 911, 1809]"
2075,"[781, 351, 604, 408, 1875]"
2076,"[1884, 786, 789, 455, 462]"
2077,"[1157, 372, 783, 926, 455]"
2078,"[1705, 1704, 1924, 1884, 898]"
2079,"[1902, 1752, 1704, 1705, 1620]"
2080,"[691, 1127, 221, 401, 927]"
2081,"[1758, 292, 1070, 692, 1722]"
2082,"[1917, 1900, 145, 80, 1449]"
2083,"[1896, 1028, 138, 1705, 890]"
2084,"[1705, 862, 1704, 1603, 510]"
2085,"[1704, 1705, 1070, 1545, 165]"
2086,"[1704, 1705, 1733, 1151, 257]"
2087,"[1030, 1907, 164, 739, 98]"
2088,"[79, 1567, 1406, 1637, 1884]"
2089,"[1001, 7, 1915, 1746, 1192]"
2090,"[257, 1613, 1530, 1459, 901]"
2091,"[1071, 1807, 1705, 1627, 1905]"
2092,"[97, 96, 102, 98, 658]"
2093,"[1607, 1896, 1517, 1157, 1613]"
2094,"[1115, 447, 1147, 1726, 692]"
2095,"[1526, 317, 1899, 1907, 1915]"
2096,"[933, 1705, 1704, 1752, 1193]"
2097,"[1607, 1517, 1587, 1157, 1608]"
2098,"[292, 1762, 1722, 1758, 1617]"
2099,"[1704, 1434, 1705, 1773, 1655]"
2100,"[1915, 1252, 1260, 1302, 1259]"
2101,"[1704, 478, 1924, 1705, 16]"
2102,"[1072, 1405, 1459, 1064, 1155]"
2103,"[1900, 408, 1085, 1076, 938]"
2104,"[1915, 125, 165, 937, 159]"
2105,"[1119, 1612, 1027, 1041, 272]"
2106,"[152, 771, 1735, 440, 778]"
2107,"[1637, 1025, 1028, 1041, 1529]"
2108,"[29, 1676, 89, 1248, 1675]"
2109,"[1761, 1567, 1762, 1617, 1760]"
2110,"[455, 1617, 1722, 292, 1762]"
2111,"[1545, 1900, 1894, 1543, 492]"
2112,"[1907, 1922, 1897, 1526, 1762]"
2113,"[1915, 216, 1570, 372, 1894]"
2114,"[1607, 1896, 1517, 1157, 1704]"
2115,"[102, 98, 1313, 97, 96]"
2116,"[1157, 1896, 1526, 1618, 1922]"
2117,"[1673, 1705, 1924, 919, 868]"
2118,"[368, 761, 1607, 745, 455]"
2119,"[1677, 1705, 1704, 872, 926]"
2120,"[114, 691, 1192, 446, 1788]"
2121,"[89, 116, 165, 1675, 1526]"
2122,"[1915, 1900, 890, 408, 113]"
2123,"[1617, 1758, 1762, 1555, 1550]"
2124,"[1915, 1899, 1604, 530, 1900]"
2125,"[1705, 1922, 1897, 1896, 1761]"
2126,"[98, 1904, 1924, 478, 102]"
2127,"[1607, 1705, 510, 1826, 1704]"
2128,"[1617, 1929, 1704, 1760, 1761]"
2129,"[633, 275, 1016, 277, 279]"
2130,"[211, 1789, 1788, 1792, 212]"
2131,"[1192, 135, 1567, 1704, 1705]"
2132,"[1896, 455, 1613, 1894, 1192]"
2133,"[1627, 164, 1587, 165, 1025]"
2134,"[1607, 692, 1251, 446, 455]"
2135,"[1924, 1705, 1704, 1617, 926]"
2136,"[1917, 216, 1914, 1704, 1762]"
2137,"[108, 1758, 1760, 1704, 1705]"
2138,"[954, 1651, 1137, 425, 1676]"
2139,"[116, 379, 1726, 1705, 1601]"
2140,"[1896, 1607, 1042, 441, 1608]"
2141,"[372, 1072, 368, 1896, 697]"
2142,"[372, 762, 1896, 765, 759]"
2143,"[455, 1704, 1613, 165, 1607]"
2144,"[1772, 1457, 546, 1461, 361]"
2145,"[1559, 97, 96, 98, 1937]"
2146,"[1705, 1472, 1826, 1704, 510]"
2147,"[135, 1570, 1804, 1705, 372]"
2148,"[1157, 1704, 1690, 257, 1756]"
2149,"[465, 1309, 461, 335, 1308]"
2150,"[419, 1705, 919, 165, 1193]"
2151,"[478, 116, 1924, 1907, 919]"
2152,"[1567, 1705, 1704, 114, 1760]"
2153,"[1884, 782, 1887, 1886, 171]"
2154,"[1072, 1760, 1157, 372, 1705]"
2155,"[1704, 1705, 511, 1777, 1765]"
2156,"[1313, 98, 97, 96, 1541]"
2157,"[1615, 1586, 329, 346, 1650]"
2158,"[1607, 1608, 1517, 1896, 1157]"
2159,"[1915, 1733, 1027, 1788, 1705]"
2160,"[1915, 924, 1148, 97, 96]"
2161,"[1761, 1704, 1760, 1705, 1758]"
2162,"[1607, 1705, 1704, 216, 1619]"
2163,"[1704, 1705, 890, 89, 48]"
2164,"[368, 1705, 1704, 1762, 372]"
2165,"[667, 420, 749, 171, 1742]"
2166,"[1894, 862, 1516, 368, 835]"
2167,"[372, 1567, 926, 1733, 765]"
2168,"[1828, 1833, 1837, 1260, 430]"
2169,"[292, 1617, 700, 1761, 1762]"
2170,"[1936, 1935, 324, 1277, 1157]"
2171,"[1541, 793, 98, 1313, 102]"
2172,"[1567, 1705, 1761, 1760, 1704]"
2173,"[1513, 594, 542, 1772, 1246]"
2174,"[1157, 1567, 1704, 1035, 1705]"
2175,"[919, 1071, 1705, 1558, 1884]"
2176,"[421, 455, 1894, 1705, 1607]"
2177,"[368, 372, 1607, 1756, 1014]"
2178,"[1836, 1873, 1832, 1704, 1752]"
2179,"[1915, 1705, 1704, 919, 162]"
2180,"[447, 1154, 361, 1273, 1579]"
2181,"[96, 97, 1030, 98, 1561]"
2182,"[135, 1567, 1704, 1880, 114]"
2183,"[784, 1727, 1066, 1924, 478]"
2184,"[1705, 1704, 1761, 1884, 1924]"
2185,"[1536, 1915, 1926, 507, 583]"
2186,"[112, 1705, 890, 1746, 1704]"
2187,"[1705, 1773, 1704, 1746, 114]"
2188,"[1915, 1902, 351, 1900, 116]"
2189,"[455, 1567, 1896, 1705, 1704]"
2190,"[1588, 1899, 1523, 1526, 1556]"
2191,"[7, 1735, 110, 165, 861]"
2192,"[1863, 1865, 1924, 158, 155]"
2193,"[1041, 1637, 808, 692, 1444]"
2194,"[1133, 1599, 478, 396, 1787]"
2195,"[135, 132, 1744, 1772, 828]"
2196,"[1570, 372, 1875, 1536, 1694]"
2197,"[1828, 1833, 1837, 1863, 430]"
2198,"[165, 1907, 1899, 1924, 1906]"
2199,"[1705, 1704, 1924, 125, 1759]"
2200,"[1914, 1926, 321, 629, 1273]"
2201,"[372, 1567, 1705, 108, 1570]"
2202,"[372, 1896, 1880, 1025, 455]"
2203,"[1559, 1670, 667, 1701, 1833]"
2204,"[1299, 1659, 1705, 1704, 1733]"
2205,"[1567, 1922, 1897, 1618, 1896]"
2206,"[1567, 1192, 1705, 1704, 135]"
2207,"[372, 368, 1157, 455, 1113]"
2208,"[1772, 1302, 440, 335, 1704]"
2209,"[875, 329, 1263, 1028, 922]"
2210,"[45, 903, 346, 1143, 345]"
2211,"[1926, 1916, 1130, 98, 1884]"
2212,"[1617, 1555, 926, 1705, 1704]"
2213,"[1607, 900, 1558, 1613, 1705]"
2214,"[368, 1157, 862, 1113, 455]"
2215,"[1071, 478, 1902, 919, 1924]"
2216,"[430, 1260, 1936, 1935, 1863]"
2217,"[164, 1914, 922, 1762, 1758]"
2218,"[794, 4, 1313, 793, 126]"
2219,"[606, 723, 807, 58, 57]"
2220,"[1651, 1792, 1733, 1788, 1649]"
2221,"[1157, 1704, 1613, 1607, 1705]"
2222,"[985, 979, 983, 1911, 903]"
2223,"[1705, 901, 83, 28, 260]"
2224,"[1896, 1607, 1705, 1192, 1613]"
2225,"[668, 1729, 1907, 1131, 1646]"
2226,"[1567, 1704, 1705, 1752, 1193]"
2227,"[48, 1697, 165, 1704, 1705]"
2228,"[1772, 530, 1704, 896, 1899]"
2229,"[159, 937, 919, 425, 1025]"
2230,"[1541, 793, 98, 1313, 102]"
2231,"[1915, 1030, 1916, 1588, 1178]"
2232,"[530, 1704, 1705, 896, 1914]"
2233,"[757, 164, 617, 1717, 171]"
2234,"[1021, 96, 97, 98, 1761]"
2235,"[1316, 1904, 1705, 1704, 1608]"
2236,"[1607, 432, 1704, 1659, 164]"
2237,"[372, 1662, 447, 1273, 344]"
2238,"[114, 1567, 1192, 1733, 455]"
2239,"[1900, 1915, 890, 1902, 1543]"
2240,"[654, 666, 98, 1887, 97]"
2241,"[1612, 1207, 1607, 1704, 1889]"
2242,"[892, 1673, 872, 871, 1612]"
2243,"[368, 1157, 862, 1113, 455]"
2244,"[1884, 782, 1704, 1562, 432]"
2245,"[350, 171, 55, 1875, 1536]"
2246,"[1770, 1783, 647, 1397, 1704]"
2247,"[1752, 1786, 1915, 862, 1603]"
2248,"[368, 108, 677, 1761, 1760]"
2249,"[1570, 1125, 569, 372, 1372]"
2250,"[67, 1150, 347, 1205, 972]"
2251,"[1760, 292, 1761, 1758, 1762]"
2252,"[1761, 1762, 1758, 292, 1760]"
2253,"[884, 1011, 163, 368, 1299]"
2254,"[1717, 1895, 774, 433, 1753]"
2255,"[745, 835, 164, 1733, 762]"
2256,"[102, 783, 1705, 1924, 478]"
2257,"[1118, 1700, 1887, 1937, 1778]"
2258,"[1726, 1604, 1601, 1704, 888]"
2259,"[16, 1704, 1705, 1611, 1192]"
2260,"[1915, 409, 1121, 1544, 1011]"
2261,"[290, 393, 1451, 1850, 1851]"
2262,"[1936, 1295, 1277, 371, 1202]"
